source_mat_id_orig,source_mat_id,seq_batch,sea_surf_temp,sea_surf_temp_method,ph,ph_method,sediment_temp,sediment_temp_method,redox_potential,redox_potential_method,alkalinity,alkalinity_method,ammonium,ammonium_method,bac_prod,bac_prod_method,biomass,biomass_method,chem_administration,chlorophyll,chlorophyll_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,diss_oxygen,diss_oxygen_method,magnesium,magnesium_method,methane,methane_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,organism_count,organism_count_method,oxy_stat_samp,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,particle_class,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,porosity,pressure,pressure_method,sea_surf_salinity,sea_surf_salinity_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,water_current,water_current_method
EMOBON_NRMCB_So_251210_micro_2,EMOBON_NRMCB_So_127,,17.9104,CTD SBE911plusV2,7.06,Oxyguard probe,16.2673,CTD SBE 19plusV2,-167,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.3302,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.0417,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.2834,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_251210_micro_3,EMOBON_NRMCB_So_128,,17.9104,CTD SBE911plusV2,7.06,Oxyguard probe,16.2673,CTD SBE 19plusV2,-167,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.3302,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.0417,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.2834,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_251210_micro_4,EMOBON_NRMCB_So_129,,17.9104,CTD SBE911plusV2,7.06,Oxyguard probe,16.2673,CTD SBE 19plusV2,-167,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.3302,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.0417,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.2834,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_251210_micro_blank,EMOBON_NRMCB_So_130,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_260226_micro_1,EMOBON_NRMCB_So_131,batch_8,15.2341,CTD SBE911plusV2,7.05,Oxyguard probe,15.4364,CTD SBE 19plusV2,-133,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.9214,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.4663,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_260226_micro_2,EMOBON_NRMCB_So_132,,15.2341,CTD SBE911plusV2,7.05,Oxyguard probe,15.4364,CTD SBE 19plusV2,-133,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.9214,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.4663,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_260226_micro_3,EMOBON_NRMCB_So_133,,15.2341,CTD SBE911plusV2,7.05,Oxyguard probe,15.4364,CTD SBE 19plusV2,-133,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.9214,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.4663,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_260226_micro_4,EMOBON_NRMCB_So_134,,15.2341,CTD SBE911plusV2,7.05,Oxyguard probe,15.4364,CTD SBE 19plusV2,-133,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.9214,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.4663,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_260226_micro_blank,EMOBON_NRMCB_So_135,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_260407_micro_1,EMOBON_NRMCB_So_136,,15.5866,CTD SBE911plusV2,7.05,Oxyguard probe,15.3909,CTD SBE 19plusV2,-157,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.8116,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0809,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.7288,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_260407_micro_2,EMOBON_NRMCB_So_137,,15.5866,CTD SBE911plusV2,7.05,Oxyguard probe,15.3909,CTD SBE 19plusV2,-157,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.8116,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0809,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.7288,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_260407_micro_3,EMOBON_NRMCB_So_138,,15.5866,CTD SBE911plusV2,7.05,Oxyguard probe,15.3909,CTD SBE 19plusV2,-157,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.8116,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0809,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.7288,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_260407_micro_4,EMOBON_NRMCB_So_139,,15.5866,CTD SBE911plusV2,7.05,Oxyguard probe,15.3909,CTD SBE 19plusV2,-157,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.8116,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0809,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.7288,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_260407_micro_blank,EMOBON_NRMCB_So_140,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_260407_micro_1,EMOBON_NRMCB_So_141,,24.3154,CTD SBE911plusV2,7.03,Oxyguard probe,15.2391,CTD SBE 19plusV2,-246,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.1557,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0642,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.391,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_260407_micro_2,EMOBON_NRMCB_So_142,,24.3154,CTD SBE911plusV2,7.03,Oxyguard probe,15.2391,CTD SBE 19plusV2,-246,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.1557,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0642,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.391,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_260407_micro_3,EMOBON_NRMCB_So_143,,24.3154,CTD SBE911plusV2,7.03,Oxyguard probe,15.2391,CTD SBE 19plusV2,-246,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.1557,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0642,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.391,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_260407_micro_4,EMOBON_NRMCB_So_144,,24.3154,CTD SBE911plusV2,7.03,Oxyguard probe,15.2391,CTD SBE 19plusV2,-246,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.1557,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0642,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.391,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_260407_micro_blank,EMOBON_NRMCB_So_145,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
